date,low,open,high,close,volume,adj_close,split_coeff,dividend
2018-04-03,42.84,42.98,43.535,43.38,15484644.0,42.9952,1.0,0.0
2018-04-04,43.11,43.14,44.4,44.24,13563321.0,43.8476,1.0,0.0
2018-04-05,43.94,44.28,44.61,44.4,11707816.0,44.0062,1.0,0.0
2018-04-06,43.71,44.28,44.52,43.92,11495075.0,43.5304,1.0,0.0
2018-04-09,43.78,44.03,44.31,43.83,11913408.0,43.4412,1.0,0.0
2018-04-10,43.715,44.07,44.18,43.99,10687338.0,43.5998,1.0,0.0
2018-04-11,43.76,43.81,44.14,43.99,8424265.0,43.5998,1.0,0.0
2018-04-12,43.95,44.08,44.405,44.03,8476392.0,43.6395,1.0,0.0
2018-04-13,44.14,44.19,44.69,44.51,10774160.0,44.1152,1.0,0.0
2018-04-16,44.4,44.65,44.89,44.68,8962115.0,44.2837,1.0,0.0
2018-04-17,44.65,44.95,45.03,44.88,8406404.0,44.4819,1.0,0.0
2018-04-18,44.325,44.9,44.97,44.51,7429015.0,44.1152,1.0,0.0
2018-04-19,44.015,44.34,44.47,44.31,10370411.0,43.917,1.0,0.0
2018-04-20,43.58,44.31,44.41,43.74,14690701.0,43.352,1.0,0.0
2018-04-23,43.56,43.74,43.99,43.98,11878473.0,43.5899,1.0,0.0
2018-04-24,42.73,43.98,44.1,43.07,18523876.0,42.688,1.0,0.0
2018-04-25,41.905,42.74,42.89,42.43,20414324.0,42.0537,1.0,0.0
2018-04-26,42.26,42.4,43.1,42.75,13560998.0,42.3708,1.0,0.0
2018-04-27,42.71,42.73,43.34,43.31,9777912.0,42.9259,1.0,0.0
2018-04-30,42.97,43.5,43.69,43.21,16037685.0,42.8267,1.0,0.0
2018-05-01,42.18,42.96,42.99,42.59,11514189.0,42.2122,1.0,0.0
2018-05-02,41.94,42.4,42.585,42.06,13736366.0,41.6869,1.0,0.0
2018-05-03,41.52,42.22,42.4,41.89,18352236.0,41.5184,1.0,0.0
2018-05-04,41.77,41.79,42.5,42.36,10946198.0,41.9843,1.0,0.0
2018-05-07,41.9642,42.34,42.49,42.14,9335968.0,41.7662,1.0,0.0
2018-05-08,41.69,41.97,42.09,41.81,15062159.0,41.4392,1.0,0.0
2018-05-09,41.67,41.97,42.23,41.78,9295152.0,41.4094,1.0,0.0
2018-05-10,41.94,41.99,42.36,42.18,7924184.0,41.8059,1.0,0.0
2018-05-11,42.04,42.24,42.47,42.14,6331948.0,41.7662,1.0,0.0
2018-05-14,41.9,42.25,42.315,42.04,10715475.0,41.6671,1.0,0.0
2018-05-15,41.45,41.78,41.92,41.72,16449729.0,41.35,1.0,0.0
2018-05-16,41.54,41.74,41.94,41.55,11590491.0,41.1815,1.0,0.0
2018-05-17,41.87,42.01,42.35,42.3,14857406.0,41.9248,1.0,0.0
2018-05-18,42.08,42.3,42.38,42.18,11950173.0,41.8059,1.0,0.0
2018-05-21,42.27,42.31,42.52,42.41,9110232.0,42.0338,1.0,0.0
2018-05-22,42.205,42.5,42.6,42.25,8222864.0,41.8753,1.0,0.0
2018-05-23,41.93,42.25,42.45,42.4,8971427.0,42.0239,1.0,0.0
2018-05-24,42.185,42.4,42.47,42.32,9269609.0,41.9446,1.0,0.0
2018-05-25,42.2,42.34,42.58,42.4,8806470.0,42.0239,1.0,0.0
2018-05-29,42.1,42.12,42.85,42.68,14826877.0,42.3014,1.0,0.0
2018-05-30,42.7,42.77,43.28,43.13,10114223.0,42.7475,1.0,0.0
2018-05-31,42.68,43.2,43.21,43.0,15571263.0,42.6186,1.0,0.0
2018-06-01,43.04,43.1,43.32,43.12,10664650.0,42.7375,1.0,0.0
2018-06-04,43.29,43.36,43.59,43.49,11727577.0,43.1043,1.0,0.0
2018-06-05,43.1,43.5,43.54,43.11,9975899.0,42.7276,1.0,0.0
2018-06-06,43.04,43.06,43.46,43.46,9202924.0,43.0745,1.0,0.0
2018-06-07,43.33,43.33,43.73,43.44,11948051.0,43.0547,1.0,0.0
2018-06-08,43.56,43.57,44.0,43.95,12078768.0,43.5602,1.0,0.0
2018-06-11,43.89,43.95,44.245,44.13,7526128.0,43.7386,1.0,0.0
2018-06-12,44.075,44.13,44.42,44.41,8243317.0,44.0161,1.0,0.0
2018-06-13,44.1515,44.35,44.52,44.18,16745026.0,43.7881,1.0,0.0
2018-06-14,43.52,43.75,43.85,43.58,12696174.0,43.58,1.0,0.39
2018-06-15,43.45,43.56,44.15,44.12,21562459.0,44.12,1.0,0.0
2018-06-18,43.4,43.88,43.955,43.55,12161936.0,43.55,1.0,0.0
2018-06-19,43.2,43.3,43.75,43.6,12936411.0,43.6,1.0,0.0
2018-06-20,43.23,43.62,43.775,43.26,10893715.0,43.26,1.0,0.0
2018-06-21,42.96,43.27,43.3,43.09,10465212.0,43.09,1.0,0.0
2018-06-22,43.075,43.15,43.41,43.25,16031146.0,43.25,1.0,0.0
2018-06-25,43.16,43.16,43.75,43.58,12092383.0,43.58,1.0,0.0
2018-06-26,43.28,43.56,43.84,43.33,13974671.0,43.33,1.0,0.0
2018-06-27,42.99,43.33,43.61,43.07,15330389.0,43.07,1.0,0.0
2018-06-28,43.17,43.24,43.675,43.47,12668917.0,43.47,1.0,0.0
2018-06-29,43.31,43.57,44.1,43.86,11485550.0,43.86,1.0,0.0
2018-07-02,43.58,43.78,44.16,43.75,9232583.0,43.75,1.0,0.0
2018-07-03,43.99,44.06,44.33,43.99,8214329.0,43.99,1.0,0.0
2018-07-05,44.13,44.16,44.67,44.66,11652987.0,44.66,1.0,0.0
2018-07-06,44.575,44.67,44.94,44.64,8751372.0,44.64,1.0,0.0
2018-07-09,44.34,44.54,44.73,44.4,7373065.0,44.4,1.0,0.0
2018-07-10,44.5,44.51,45.0,44.97,10606148.0,44.97,1.0,0.0
2018-07-11,44.64,44.99,45.0,44.79,7715616.0,44.79,1.0,0.0
2018-07-12,44.49,44.83,44.96,44.67,6331623.0,44.67,1.0,0.0
2018-07-13,44.465,44.7,44.78,44.74,5585980.0,44.74,1.0,0.0
2018-07-16,44.53,44.73,44.8,44.73,5831418.0,44.73,1.0,0.0
2018-07-17,44.68,44.75,45.39,45.25,11592240.0,45.25,1.0,0.0
2018-07-18,44.84,45.19,45.285,45.12,7351566.0,45.12,1.0,0.0
2018-07-19,44.92,44.99,45.43,45.11,10097454.0,45.11,1.0,0.0
2018-07-20,44.9,45.02,45.28,45.28,9059143.0,45.28,1.0,0.0
2018-07-23,44.7742,45.28,45.36,44.95,9055748.0,44.95,1.0,0.0
2018-07-24,44.61,44.78,45.27,45.26,13786134.0,45.26,1.0,0.0
2018-07-25,45.75,46.0,46.58,46.09,21318606.0,46.09,1.0,0.0
2018-07-26,46.2,46.36,46.59,46.24,12673080.0,46.24,1.0,0.0
2018-07-27,46.06,46.32,46.495,46.21,10516948.0,46.21,1.0,0.0
2018-07-30,46.05,46.1,46.44,46.23,8968168.0,46.23,1.0,0.0
2018-07-31,46.31,46.4,46.67,46.63,12438797.0,46.63,1.0,0.0
2018-08-01,46.17,46.45,46.49,46.39,9904087.0,46.39,1.0,0.0
2018-08-02,46.18,46.48,46.63,46.18,12009745.0,46.18,1.0,0.0
2018-08-03,46.14,46.23,46.76,46.62,11462886.0,46.62,1.0,0.0
2018-08-06,46.55,46.6,46.87,46.65,10056109.0,46.65,1.0,0.0
2018-08-07,46.13,46.52,46.61,46.5,8632949.0,46.5,1.0,0.0
2018-08-08,46.1226,46.49,46.56,46.15,6812170.0,46.15,1.0,0.0
2018-08-09,46.075,46.25,46.42,46.35,8924087.0,46.35,1.0,0.0
2018-08-10,45.965,46.21,46.42,46.08,7535443.0,46.08,1.0,0.0
2018-08-13,45.7,46.05,46.13,45.83,8143398.0,45.83,1.0,0.0
2018-08-14,45.8732,45.91,46.1,45.89,6846114.0,45.89,1.0,0.0
2018-08-15,45.65,45.77,46.145,46.08,9686427.0,46.08,1.0,0.0
2018-08-16,45.97,46.11,46.38,46.22,10600733.0,46.22,1.0,0.0
2018-08-17,46.24,46.29,46.73,46.6,8885691.0,46.6,1.0,0.0
2018-08-20,46.59,46.68,46.865,46.73,6392025.0,46.73,1.0,0.0
2018-08-21,46.21,46.73,46.75,46.22,13986293.0,46.22,1.0,0.0
2018-08-22,45.92,46.34,46.38,45.93,7147060.0,45.93,1.0,0.0
