date,low,open,high,close,volume,adj_close,split_coeff,dividend
1997-05-15,23.13,29.25,30.0,23.5,5713300.0,1.9583,1.0,0.0
1997-05-16,20.5,22.38,23.75,20.75,1225000.0,1.7292,1.0,0.0
1997-05-19,19.5,20.5,21.25,20.5,508900.0,1.7083,1.0,0.0
1997-05-20,19.63,20.75,21.0,19.63,455600.0,1.6358,1.0,0.0
1997-05-21,16.5,19.25,19.75,17.13,1571100.0,1.4275,1.0,0.0
1997-05-22,15.75,17.25,17.38,16.75,981400.0,1.3958,1.0,0.0
1997-05-23,16.0,16.88,18.25,18.0,1328100.0,1.5,1.0,0.0
1997-05-27,17.5,17.75,19.75,19.0,724800.0,1.5833,1.0,0.0
1997-05-28,18.38,19.31,19.63,18.38,381200.0,1.5317,1.0,0.0
1997-05-29,17.75,18.5,18.5,18.06,289400.0,1.505,1.0,0.0
1997-05-30,17.75,18.0,18.13,18.0,216200.0,1.5,1.0,0.0
1997-06-02,18.0,18.13,18.38,18.13,49300.0,1.5108,1.0,0.0
1997-06-03,17.75,18.38,18.38,17.75,98600.0,1.4792,1.0,0.0
1997-06-04,16.75,17.75,17.88,17.0,256700.0,1.4167,1.0,0.0
1997-06-05,16.5,17.0,18.5,18.5,472700.0,1.5417,1.0,0.0
1997-06-06,18.13,18.13,20.5,19.88,650600.0,1.6567,1.0,0.0
1997-06-09,19.88,20.25,20.5,20.25,196000.0,1.6875,1.0,0.0
1997-06-10,18.38,20.5,20.5,19.0,454900.0,1.5833,1.0,0.0
1997-06-11,18.38,19.13,19.25,18.5,99000.0,1.5417,1.0,0.0
1997-06-12,18.63,19.0,19.75,19.25,136000.0,1.6042,1.0,0.0
1997-06-13,19.0,19.5,19.5,19.0,57800.0,1.5833,1.0,0.0
1997-06-16,18.75,19.0,19.25,18.88,76100.0,1.5733,1.0,0.0
1997-06-17,17.94,18.94,19.19,18.06,392200.0,1.505,1.0,0.0
1997-06-18,18.0,18.25,18.44,18.13,205400.0,1.5108,1.0,0.0
1997-06-19,18.0,18.13,18.38,18.13,83600.0,1.5108,1.0,0.0
1997-06-20,18.0,18.38,18.63,18.31,282300.0,1.5258,1.0,0.0
1997-06-23,17.75,18.25,18.5,18.0,87300.0,1.5,1.0,0.0
1997-06-24,17.75,18.06,18.31,18.13,62600.0,1.5108,1.0,0.0
1997-06-25,17.88,18.13,18.31,18.13,175500.0,1.5108,1.0,0.0
1997-06-26,18.06,18.25,18.25,18.13,265800.0,1.5108,1.0,0.0
1997-06-27,17.75,18.19,18.19,17.88,99000.0,1.49,1.0,0.0
1997-06-30,17.75,18.13,19.19,18.5,228900.0,1.5417,1.0,0.0
1997-07-01,18.13,18.5,18.5,18.19,107700.0,1.5158,1.0,0.0
1997-07-02,18.13,18.44,19.13,19.06,323500.0,1.5883,1.0,0.0
1997-07-03,19.13,19.63,23.0,22.94,1048100.0,1.9117,1.0,0.0
1997-07-07,22.0,22.0,24.25,24.0,671100.0,2.0,1.0,0.0
1997-07-08,24.5,24.5,28.0,27.63,1293100.0,2.3025,1.0,0.0
1997-07-09,27.25,27.63,28.63,27.88,688500.0,2.3233,1.0,0.0
1997-07-10,28.0,28.38,28.63,28.5,754300.0,2.375,1.0,0.0
1997-07-11,26.5,28.38,30.25,28.0,877600.0,2.3333,1.0,0.0
1997-07-14,26.13,27.75,28.0,26.5,383700.0,2.2083,1.0,0.0
1997-07-15,25.63,26.25,28.75,28.63,772900.0,2.3858,1.0,0.0
1997-07-16,27.63,29.38,29.94,28.0,252000.0,2.3333,1.0,0.0
1997-07-17,26.63,27.13,28.13,26.88,264100.0,2.24,1.0,0.0
1997-07-18,25.88,26.25,26.63,25.88,65000.0,2.1567,1.0,0.0
1997-07-21,25.75,26.13,26.38,26.13,47900.0,2.1775,1.0,0.0
1997-07-22,24.75,26.0,26.25,25.63,130300.0,2.1358,1.0,0.0
1997-07-23,26.13,26.25,27.25,27.19,271600.0,2.2658,1.0,0.0
1997-07-24,26.63,27.63,27.75,27.13,101400.0,2.2608,1.0,0.0
1997-07-25,26.63,26.75,27.0,26.75,51700.0,2.2292,1.0,0.0
1997-07-28,26.63,26.75,27.63,27.5,214500.0,2.2917,1.0,0.0
1997-07-29,28.0,28.38,28.88,28.63,401200.0,2.3858,1.0,0.0
1997-07-30,28.0,28.38,30.0,29.75,209800.0,2.4792,1.0,0.0
1997-07-31,28.0,29.25,29.25,28.75,121200.0,2.3958,1.0,0.0
1997-08-01,27.0,28.13,29.0,29.0,299000.0,2.4167,1.0,0.0
1997-08-04,27.63,28.5,28.94,27.75,222600.0,2.3125,1.0,0.0
1997-08-05,25.75,27.75,28.0,26.5,252700.0,2.2083,1.0,0.0
1997-08-06,26.25,26.5,27.75,27.0,103600.0,2.25,1.0,0.0
1997-08-07,25.5,27.0,27.13,26.13,169500.0,2.1775,1.0,0.0
1997-08-08,25.25,26.0,27.63,27.5,184300.0,2.2917,1.0,0.0
1997-08-11,27.0,27.5,28.0,27.94,103300.0,2.3283,1.0,0.0
1997-08-12,26.38,27.38,27.63,26.38,47600.0,2.1983,1.0,0.0
1997-08-13,26.0,26.75,26.75,26.38,49200.0,2.1983,1.0,0.0
1997-08-14,25.44,26.13,27.0,25.88,86800.0,2.1567,1.0,0.0
1997-08-15,23.25,23.5,25.88,25.38,133100.0,2.115,1.0,0.0
1997-08-18,23.63,24.38,24.63,24.5,148700.0,2.0417,1.0,0.0
1997-08-19,24.63,25.13,26.5,26.0,83600.0,2.1667,1.0,0.0
1997-08-20,24.88,25.0,26.25,26.0,83300.0,2.1667,1.0,0.0
1997-08-21,24.88,25.63,26.06,25.38,52000.0,2.115,1.0,0.0
1997-08-22,25.13,25.25,25.5,25.5,59400.0,2.125,1.0,0.0
1997-08-25,25.25,25.25,27.13,26.63,93900.0,2.2192,1.0,0.0
1997-08-26,26.75,26.88,28.25,28.13,214500.0,2.3442,1.0,0.0
1997-08-27,27.0,27.69,27.88,27.81,116000.0,2.3175,1.0,0.0
1997-08-28,27.38,27.63,28.75,28.5,95600.0,2.375,1.0,0.0
1997-08-29,27.88,28.38,28.5,28.06,60200.0,2.3383,1.0,0.0
1997-09-02,28.0,28.13,28.5,28.25,61000.0,2.3542,1.0,0.0
1997-09-03,27.75,28.13,29.0,28.0,163700.0,2.3333,1.0,0.0
1997-09-04,28.13,28.38,30.63,30.63,279000.0,2.5525,1.0,0.0
1997-09-05,29.5,31.0,32.0,30.0,159000.0,2.5,1.0,0.0
1997-09-08,30.0,30.38,36.25,36.0,470700.0,3.0,1.0,0.0
1997-09-09,36.38,37.75,40.63,38.88,747600.0,3.24,1.0,0.0
1997-09-10,37.5,39.75,40.0,39.63,322200.0,3.3025,1.0,0.0
1997-09-11,36.5,38.88,40.0,37.88,355200.0,3.1567,1.0,0.0
1997-09-12,37.88,38.25,44.38,44.25,277800.0,3.6875,1.0,0.0
1997-09-15,36.63,42.38,44.13,37.13,465300.0,3.0942,1.0,0.0
1997-09-16,37.5,38.75,42.5,40.25,536000.0,3.3542,1.0,0.0
1997-09-17,40.0,41.5,42.0,40.88,217300.0,3.4067,1.0,0.0
1997-09-18,39.38,41.25,41.63,39.5,177400.0,3.2917,1.0,0.0
1997-09-19,40.5,41.63,49.0,47.38,744100.0,3.9483,1.0,0.0
1997-09-22,47.38,48.63,56.13,54.0,1411500.0,4.5,1.0,0.0
1997-09-23,52.75,53.88,55.75,55.5,640200.0,4.625,1.0,0.0
1997-09-24,51.5,55.75,57.75,52.5,683400.0,4.375,1.0,0.0
1997-09-25,48.63,49.5,52.25,49.0,414000.0,4.0833,1.0,0.0
1997-09-26,48.63,50.88,51.13,50.0,227600.0,4.1667,1.0,0.0
1997-09-29,47.5,49.75,50.25,48.5,197600.0,4.0417,1.0,0.0
1997-09-30,45.63,48.0,52.25,52.13,437900.0,4.3442,1.0,0.0
1997-10-01,47.25,51.38,54.0,48.25,416600.0,4.0208,1.0,0.0
1997-10-02,47.88,48.5,50.13,48.13,156400.0,4.0108,1.0,0.0
1997-10-03,47.75,49.0,49.5,48.25,97000.0,4.0208,1.0,0.0
1997-10-06,47.38,48.0,49.5,49.5,169000.0,4.125,1.0,0.0
1997-10-07,48.5,49.0,50.25,48.75,145200.0,4.0625,1.0,0.0
1997-10-08,47.88,49.75,50.0,48.13,233900.0,4.0108,1.0,0.0
1997-10-09,44.88,48.0,48.25,45.0,329200.0,3.75,1.0,0.0
1997-10-10,44.0,45.0,48.75,46.88,315600.0,3.9067,1.0,0.0
1997-10-13,47.13,48.0,48.5,48.0,67900.0,4.0,1.0,0.0
1997-10-14,46.0,48.75,49.25,47.75,128900.0,3.9792,1.0,0.0
1997-10-15,45.25,47.0,47.63,47.13,196300.0,3.9275,1.0,0.0
1997-10-16,43.25,46.88,47.75,43.5,290100.0,3.625,1.0,0.0
1997-10-17,42.25,43.38,43.88,43.5,211200.0,3.625,1.0,0.0
1997-10-20,44.0,46.0,46.5,45.88,409400.0,3.8233,1.0,0.0
1997-10-21,46.25,47.5,53.25,53.13,1008000.0,4.4275,1.0,0.0
1997-10-22,52.5,53.0,55.5,54.25,434000.0,4.5208,1.0,0.0
1997-10-23,50.25,52.25,54.75,54.0,471400.0,4.5,1.0,0.0
1997-10-24,54.5,57.0,60.75,60.38,791000.0,5.0317,1.0,0.0
1997-10-27,50.75,57.63,60.13,51.25,507600.0,4.2708,1.0,0.0
1997-10-28,46.5,47.0,60.0,59.38,976600.0,4.9483,1.0,0.0
1997-10-29,60.0,61.75,66.0,64.75,593900.0,5.3958,1.0,0.0
1997-10-30,60.5,62.5,64.25,61.5,397500.0,5.125,1.0,0.0
1997-10-31,59.63,64.25,65.5,61.0,418900.0,5.0833,1.0,0.0
1997-11-03,59.38,61.38,62.63,60.88,166600.0,5.0733,1.0,0.0
1997-11-04,57.88,59.0,60.63,59.5,197100.0,4.9583,1.0,0.0
1997-11-05,58.5,59.75,61.5,58.5,257800.0,4.875,1.0,0.0
1997-11-06,55.63,59.0,59.0,55.94,242800.0,4.6617,1.0,0.0
1997-11-07,52.63,53.0,55.69,53.75,218900.0,4.4792,1.0,0.0
1997-11-10,50.5,54.0,54.75,50.5,230400.0,4.2083,1.0,0.0
1997-11-11,47.0,50.94,51.75,47.38,359400.0,3.9483,1.0,0.0
1997-11-12,44.0,45.31,50.25,45.25,723600.0,3.7708,1.0,0.0
1997-11-13,45.25,47.38,47.63,46.31,357500.0,3.8592,1.0,0.0
1997-11-14,45.38,47.25,50.5,50.0,489100.0,4.1667,1.0,0.0
1997-11-17,50.63,50.75,54.5,52.5,616200.0,4.375,1.0,0.0
1997-11-18,52.13,52.5,53.75,53.0,155500.0,4.4167,1.0,0.0
1997-11-19,51.75,52.88,54.25,54.13,211200.0,4.5108,1.0,0.0
1997-11-20,54.13,54.88,55.25,55.0,493600.0,4.5833,1.0,0.0
1997-11-21,53.88,54.63,55.0,53.88,216900.0,4.49,1.0,0.0
1997-11-24,50.75,52.5,52.88,50.75,168300.0,4.2292,1.0,0.0
1997-11-25,48.5,50.88,52.0,50.44,275400.0,4.2033,1.0,0.0
1997-11-26,50.88,50.88,52.94,51.13,135900.0,4.2608,1.0,0.0
1997-11-28,49.38,51.25,52.0,49.5,133600.0,4.125,1.0,0.0
1997-12-01,49.63,50.88,52.5,51.25,198600.0,4.2708,1.0,0.0
1997-12-02,50.13,51.13,51.63,50.81,105200.0,4.2342,1.0,0.0
1997-12-03,50.25,50.38,52.5,52.38,107500.0,4.365,1.0,0.0
1997-12-04,52.63,52.81,54.63,54.0,253200.0,4.5,1.0,0.0
1997-12-05,52.25,53.25,55.13,55.13,221800.0,4.5942,1.0,0.0
1997-12-08,54.25,54.5,57.25,56.5,397200.0,4.7083,1.0,0.0
1997-12-09,55.25,56.0,57.25,56.25,111000.0,4.6875,1.0,0.0
1997-12-10,52.75,55.0,55.5,54.13,120400.0,4.5108,1.0,0.0
1997-12-11,52.75,52.75,58.0,56.25,417900.0,4.6875,1.0,0.0
1997-12-12,52.88,55.75,57.63,54.5,222700.0,4.5417,1.0,0.0
1997-12-15,52.88,55.0,56.0,55.0,141200.0,4.5833,1.0,0.0
1997-12-16,53.5,55.75,55.75,53.5,140600.0,4.4583,1.0,0.0
1997-12-17,51.06,52.5,53.5,52.69,511700.0,4.3908,1.0,0.0
1997-12-18,50.75,52.25,53.13,51.5,267000.0,4.2917,1.0,0.0
1997-12-19,50.0,50.75,54.25,54.0,396100.0,4.5,1.0,0.0
1997-12-22,53.19,54.0,57.38,56.38,362700.0,4.6983,1.0,0.0
1997-12-23,55.5,56.25,56.88,55.5,98100.0,4.625,1.0,0.0
1997-12-24,53.63,55.5,56.5,55.25,194700.0,4.6042,1.0,0.0
1997-12-26,53.88,54.75,55.75,54.25,40600.0,4.5208,1.0,0.0
1997-12-29,54.38,55.0,57.38,57.0,212700.0,4.75,1.0,0.0
1997-12-30,57.38,58.0,58.88,58.19,523800.0,4.8492,1.0,0.0
1997-12-31,58.13,58.5,60.38,60.25,370500.0,5.0208,1.0,0.0
1998-01-02,57.56,60.0,60.0,59.5,138400.0,4.9583,1.0,0.0
1998-01-05,56.5,58.63,59.25,57.0,299200.0,4.75,1.0,0.0
1998-01-06,56.0,56.38,58.5,58.06,347900.0,4.8383,1.0,0.0
1998-01-07,56.31,58.0,58.0,57.38,227100.0,4.7817,1.0,0.0
1998-01-08,54.38,56.38,56.44,55.38,501300.0,4.615,1.0,0.0
1998-01-09,50.75,56.0,56.0,51.13,553600.0,4.2608,1.0,0.0
1998-01-12,49.75,50.0,52.63,51.63,616800.0,4.3025,1.0,0.0
1998-01-13,51.88,52.13,56.0,55.75,610100.0,4.6458,1.0,0.0
1998-01-14,55.5,55.88,58.5,58.5,708800.0,4.875,1.0,0.0
1998-01-15,57.5,57.5,60.13,59.44,501200.0,4.9533,1.0,0.0
1998-01-16,57.25,59.5,59.75,57.5,213600.0,4.7917,1.0,0.0
1998-01-20,57.75,57.88,60.13,59.44,455600.0,4.9533,1.0,0.0
1998-01-21,58.5,59.25,62.0,60.88,728200.0,5.0733,1.0,0.0
1998-01-22,60.25,60.88,63.25,61.63,789300.0,5.1358,1.0,0.0
1998-01-23,59.25,64.13,64.13,59.25,759900.0,4.9375,1.0,0.0
1998-01-26,56.88,59.75,59.88,57.75,392700.0,4.8125,1.0,0.0
1998-01-27,56.0,57.81,58.38,57.0,342000.0,4.75,1.0,0.0
